"date","Mkt.RF","SMB","HML","RF","Exc_ret_t1","Exc_ret_t5","Mkt.RF.mult"
2016-03-02,0.54,0.52,0.68,1,21183.8673648992,98.73,1.0054
2016-03-03,0.5,0.46,0.66,1,21289.7867017237,100.5,1.005
2016-03-04,0.37,0.29,0.29,1,21368.5589125201,99.89,1.0037
2016-03-07,0.21,1.2,0.55,1,21413.4328862364,101.69,1.0021
2016-03-08,-1.27,-1.17,-0.48,1,21141.4822885812,99.88,0.9873
2016-03-09,0.5,0.01,0.41,1,21247.1897000241,99.64,1.005
2016-03-10,-0.11,-0.86,0.62,1,21223.8177913541,100.63,0.9989
2016-03-11,1.69,0.28,0.23,1,21582.500312028,100.72,1.0169
2016-03-14,-0.12,-0.08,-0.9,1,21556.6013116535,100.54,0.9988
2016-03-15,-0.36,-1.49,0.69,1,21478.9975469316,100.1,0.9964
2016-03-16,0.63,0.11,-0.1,1,21614.3152314772,99.95,1.0063
2016-03-17,0.72,0.83,0.59,1,21769.9383011439,99.14,1.0072
2016-03-18,0.54,0.37,-0.15,1,21887.49596797,100,1.0054
2016-03-21,0.1,-0.21,-0.32,1,21909.383463938,100.04,1.001
2016-03-22,-0.05,-0.01,-0.44,1,21898.428772206,101.07,0.9995
2016-03-23,-0.86,-1.17,-0.15,1,21710.1022847651,100.41,0.9914
2016-03-24,0,0.48,-0.07,1,21710.1022847651,99.89,1
2016-03-28,0.04,-0.03,0.16,1,21718.786325679,100.64,1.0004
2016-03-29,1.07,1.8,-1.2,1,21951.1773393637,99.59,1.0107
2016-03-30,0.41,-0.29,0.16,1,22041.1771664551,99.06,1.0041
2016-03-31,-0.11,0.45,-0.48,1,22016.931871572,101.14,0.9989
2016-04-01,0.64,-0.24,-0.62,0,22157.8402355501,98.77,1.0064
2016-04-04,-0.41,-0.21,-0.8,0,22066.9930905843,100.29,0.9959
2016-04-05,-0.94,-0.09,-0.38,0,21859.5633555328,99.72,0.9906
2016-04-06,1.14,0.22,-0.76,0,22108.7623777859,100.99,1.0114
2016-04-07,-1.23,-0.05,-0.38,0,21836.8246005391,101.23,0.9877
2016-04-08,0.29,0.02,0.68,0,21900.1513918807,100.03,1.0029
2016-04-11,-0.28,-0.12,0.96,0,21838.8309679835,99.96,0.9972
2016-04-12,0.99,-0.07,0.87,0,22055.0353945665,100.65,1.0099
2016-04-13,1.23,0.87,0.38,0,22326.3123299197,100.29,1.0123
2016-04-14,0.03,-0.25,0.14,0,22333.0102236186,100.15,1.0003
2016-04-15,-0.04,0.34,-0.34,0,22324.0770195292,99.53,0.9996
2016-04-18,0.65,0.11,-0.19,0,22469.1835201561,100.12,1.0065
2016-04-19,0.29,-0.37,1.48,0,22534.3441523646,99.76,1.0029
2016-04-20,0.15,-0.1,0.58,0,22568.1456685931,100.29,1.0015
2016-04-21,-0.47,0.11,-0.6,0,22462.0753839507,100.21,0.9953
2016-04-22,0.12,0.82,0.52,0,22489.0298744115,99.04,1.0012
2016-04-25,-0.24,-0.58,-0.17,0,22435.0562027129,99.5,0.9976
2016-04-26,0.29,0.66,0.8,0,22500.1178657008,100.79,1.0029
2016-04-27,0.21,0.04,0.69,0,22547.3681132187,98.95,1.0021
2016-04-28,-0.96,-0.13,-0.01,0,22330.9133793318,99.34,0.9904
2016-04-29,-0.5,-0.17,0.38,0,22219.2588124352,99.92,0.995
2016-05-02,0.79,0.02,-0.38,1,22394.7909570534,100.38,1.0079
2016-05-03,-1.05,-0.66,-0.45,1,22159.6456520044,100.05,0.9895
2016-05-04,-0.66,-0.14,0.04,1,22013.3919907011,101.26,0.9934
2016-05-05,-0.08,-0.5,0.06,1,21995.7812771086,99.11,0.9992
2016-05-06,0.38,0.03,0.24,1,22079.3652459616,99.89,1.0038
2016-05-09,0.05,0.39,-1.47,1,22090.4049285846,99.18,1.0005
2016-05-10,1.26,-0.4,0.5,1,22368.7440306847,100.99,1.0126
2016-05-11,-0.89,-0.35,0.8,1,22169.6622088116,99.05,0.9911
2016-05-12,-0.11,-0.62,0.14,1,22145.2755803819,100.1,0.9989
2016-05-13,-0.82,0.39,-0.68,1,21963.6843206228,99.67,0.9918
2016-05-16,0.99,0.29,-0.23,1,22181.124795397,100.75,1.0099
2016-05-17,-0.95,-0.8,0.61,1,21970.4041098407,99.82,0.9905
2016-05-18,0.1,0.13,0.9,1,21992.3745139505,101.43,1.001
2016-05-19,-0.33,-0.35,-0.26,1,21919.7996780545,100.72,0.9967
2016-05-20,0.75,0.9,-0.27,1,22084.1981756399,99.96,1.0075
2016-05-23,-0.18,0.25,-0.32,1,22044.4466189238,100.49,0.9982
2016-05-24,1.43,0.71,-0.35,1,22359.6822055744,99.99,1.0143
2016-05-25,0.72,-0.21,0.56,1,22520.6719174545,100.2,1.0072
2016-05-26,-0.04,-0.09,-0.54,1,22511.6636486875,100.35,0.9996
2016-05-27,0.49,0.34,-0.17,1,22621.9708005661,99.62,1.0049
2016-05-31,-0.01,0.52,-0.37,1,22619.708603486,100.6,0.9999
2016-06-01,0.2,0.65,-0.2,1,22664.948020693,100.12,1.002
2016-06-02,0.35,0.33,-0.58,1,22744.2753387654,100.37,1.0035
2016-06-03,-0.38,-0.16,-0.07,1,22657.8470924781,99.73,0.9962
2016-06-06,0.6,0.67,0.31,1,22793.794175033,98.95,1.006
2016-06-07,0.12,0.16,0.1,1,22821.146728043,99.16,1.0012
2016-06-08,0.37,0.45,-0.09,1,22905.5849709368,99.81,1.0037
2016-06-09,-0.27,-0.4,-0.24,1,22843.7398915153,99.89,0.9973
2016-06-10,-1.05,-0.35,-0.18,1,22603.8806226544,100.24,0.9895
2016-06-13,-0.84,-0.35,0.12,1,22414.0080254241,99.7,0.9916
2016-06-14,-0.19,0.26,-0.72,1,22371.4214101757,100.71,0.9981
2016-06-15,-0.11,0.23,-0.03,1,22346.8128466246,100.21,0.9989
2016-06-16,0.24,-0.35,-0.45,1,22400.4451974564,99.8,1.0024
2016-06-17,-0.3,-0.11,0.95,1,22333.2438618641,101.45,0.997
2016-06-20,0.71,0.62,0.02,1,22491.8098932833,96.3,1.0071
2016-06-21,0.21,-0.64,0.5,1,22539.0426940592,97.93,1.0021
2016-06-22,-0.2,-0.32,0.08,1,22493.9646086711,101.76,0.998
2016-06-23,1.45,0.51,0.47,1,22820.1270954968,101.8,1.0145
2016-06-24,-3.7,0.16,-1.22,1,21975.7823929634,101.42,0.963
2016-06-27,-2.07,-0.95,-0.72,1,21520.8836974291,100.24,0.9793
2016-06-28,1.76,-0.38,0.16,1,21899.6512505038,99.15,1.0176
2016-06-29,1.8,0.28,-0.03,1,22293.8449730129,100.62,1.018
2016-06-30,1.42,0.35,0.42,1,22610.4175716297,100.02,1.0142
2016-07-01,0.24,0.52,-0.43,1,22664.6825738016,101.6,1.0024
2016-07-05,-0.85,-0.63,-1.37,1,22472.0327719243,100.43,0.9915
2016-07-06,0.62,0.17,-0.14,1,22611.3593751102,100.75,1.0062
2016-07-07,0.02,0.34,-0.17,1,22615.8816469853,99.95,1.0002
2016-07-08,1.6,0.92,0.32,1,22977.735753337,100.51,1.016
2016-07-11,0.43,0.6,0.27,1,23076.5400170764,99.95,1.0043
2016-07-12,0.75,0.62,0.99,1,23249.6140672044,100.25,1.0075
2016-07-13,-0.05,-0.52,0.49,1,23237.9892601708,99.78,0.9995
2016-07-14,0.51,-0.46,0.46,1,23356.5030053977,100.48,1.0051
2016-07-15,-0.05,0.31,0.01,1,23344.824753895,99.62,0.9995
2016-07-18,0.25,-0.02,-0.13,1,23403.1868157798,100.48,1.0025
2016-07-19,-0.22,-0.65,0.04,1,23351.699804785,99.73,0.9978
2016-07-20,0.48,0.45,-0.89,1,23463.787963848,100.13,1.0048
2016-07-21,-0.38,-0.04,-0.04,1,23374.6255695854,99.86,0.9962
2016-07-22,0.48,0.26,-0.13,1,23486.8237723194,100.18,1.0048
2016-07-25,-0.27,-0.05,-0.23,1,23423.4093481341,100.17,0.9973
2016-07-26,0.13,0.57,0.54,1,23453.8597802867,99.84,1.0013
2016-07-27,-0.14,0.56,-0.43,1,23421.0243765943,99.3,0.9986
2016-07-28,0.18,-0.49,-0.32,1,23463.1822204722,100.45,1.0018
2016-07-29,0.17,-0.04,0.01,1,23503.069630247,100.05,1.0017
2016-08-01,-0.16,0.2,-0.89,1,23465.4647188386,100.93,0.9984
2016-08-02,-0.7,-0.58,0.18,1,23301.2064658067,99.94,0.993
2016-08-03,0.45,0.49,0.81,1,23406.0618949029,100.05,1.0045
2016-08-04,0.05,0.09,-0.39,1,23417.7649258503,99.71,1.0005
2016-08-05,0.93,0.42,0.92,1,23635.5501396607,100.54,1.0093
2016-08-08,-0.06,0.01,0.51,1,23621.3688095769,99.94,0.9994
2016-08-09,0.05,-0.04,-0.27,1,23633.1794939817,100.39,1.0005
2016-08-10,-0.29,-0.43,-0.18,1,23564.6432734492,99.43,0.9971
2016-08-11,0.54,0.14,0.02,1,23691.8923471258,100.12,1.0054
2016-08-12,-0.06,0.09,-0.17,1,23677.6772117175,100.32,0.9994
2016-08-15,0.39,0.75,0.39,1,23770.0201528432,99.89,1.0039
2016-08-16,-0.57,-0.27,0.59,1,23634.531037972,99.98,0.9943
2016-08-17,0.12,-0.56,0.25,1,23662.8924752176,100.27,1.0012
2016-08-18,0.32,0.46,0.34,1,23738.6137311383,99.44,1.0032
2016-08-19,-0.11,0.11,-0.14,1,23712.501256034,99.92,0.9989
2016-08-22,-0.02,0.25,-0.4,1,23707.7587557828,99.85,0.9998
2016-08-23,0.27,0.57,-0.02,1,23771.7697044234,100.53,1.0027
2016-08-24,-0.56,-0.49,0.38,1,23638.6477940786,99.86,0.9944
2016-08-25,-0.08,0.19,0.48,1,23619.7368758434,99.76,0.9992
2016-08-26,-0.15,0.14,-0.1,1,23584.3072705296,100.03,0.9985
2016-08-29,0.53,-0.08,0.34,1,23709.3040990634,100.53,1.0053
2016-08-30,-0.14,0.12,0.29,1,23676.1110733247,100.26,0.9986
2016-08-31,-0.24,-0.39,0.14,1,23619.2884067488,100.09,0.9976
2016-09-01,0.03,0.14,-0.5,1,23626.3741932708,99.82,1.0003
2016-09-02,0.53,0.4,0.35,1,23751.5939764951,97.53,1.0053
2016-09-06,0.26,0.09,-0.54,1,23813.348120834,101.44,1.0026
2016-09-07,0.09,0.63,0.03,1,23834.7801341428,98.52,1.0009
2016-09-08,-0.18,-0.01,0.58,1,23791.8775299013,99.92,0.9982
2016-09-09,-2.47,-0.57,0.41,1,23204.2181549127,101.08,0.9753
2016-09-12,1.44,0.01,-0.44,1,23538.3588963435,99.64,1.0144
2016-09-13,-1.48,-0.24,-0.43,1,23189.9911846776,100.05,0.9852
2016-09-14,-0.08,0.12,-0.81,1,23171.4391917299,99.98,0.9992
2016-09-15,1.08,0.3,-0.32,1,23421.6907350005,101.12,1.0108
2016-09-16,-0.36,0.33,-0.45,1,23337.3726483545,100.7,0.9964
2016-09-19,0.05,0.42,0.15,1,23349.0413346787,99.4,1.0005
2016-09-20,-0.02,-0.24,-0.41,1,23344.3715264118,99.12,0.9998
2016-09-21,1.12,0.14,0.33,1,23605.8284875076,100.64,1.0112
2016-09-22,0.7,0.85,-0.06,1,23771.0692869201,100.56,1.007
2016-09-23,-0.6,-0.1,-0.21,1,23628.4428711986,99.02,0.994
2016-09-26,-0.88,-0.22,-0.35,1,23420.5125739321,100.88,0.9912
2016-09-27,0.64,-0.07,-0.49,1,23570.4038544052,99.74,1.0064
2016-09-28,0.56,0.2,1.1,1,23702.3981159899,99.54,1.0056
2016-09-29,-0.98,-0.41,0.52,1,23470.1146144532,100.58,0.9902
2016-09-30,0.88,0.38,0.34,1,23676.6516230604,99.94,1.0088
2016-10-03,-0.26,-0.03,-0.13,1,23615.0923288404,99.62,0.9974
2016-10-04,-0.46,0.03,0.15,1,23506.4629041278,100.52,0.9954
2016-10-05,0.58,0.29,0.79,1,23642.8003889717,98.7,1.0058
2016-10-06,-0.06,-0.26,0.29,1,23628.6147087383,100.06,0.9994
2016-10-07,-0.38,-0.51,0.2,1,23538.8259728451,99.58,0.9962
2016-10-10,0.52,0.56,0.04,1,23661.2278679039,100.01,1.0052
2016-10-11,-1.3,-0.6,0.45,1,23353.6319056212,99.71,0.987
2016-10-12,0.06,-0.24,0.35,1,23367.6440847645,100.6,1.0006
2016-10-13,-0.42,-0.68,-0.64,1,23269.4999796085,100.25,0.9958
2016-10-14,0.01,-0.39,0.58,1,23271.8269296065,99.84,1.0001
2016-10-17,-0.29,-0.04,0.16,1,23204.3386315106,100.02,0.9971
2016-10-18,0.6,-0.17,0.04,1,23343.5646632997,100.54,1.006
2016-10-19,0.25,0.04,0.94,1,23401.9235749579,99.54,1.0025
2016-10-20,-0.16,-0.03,-0.12,1,23364.480497238,99.77,0.9984
2016-10-21,0.02,-0.14,-0.32,1,23369.1533933375,99.67,1.0002
2016-10-24,0.54,0.05,-0.18,1,23495.3468216615,99.71,1.0054
2016-10-25,-0.46,-0.59,0.22,1,23387.2682262818,100.02,0.9954
2016-10-26,-0.23,-0.85,0.71,1,23333.4775093614,99.32,0.9977
2016-10-27,-0.33,-0.96,0.56,1,23256.4770335805,99.27,0.9967
2016-10-28,-0.29,-0.11,0.11,1,23189.0332501831,99.6,0.9971
2016-10-31,0.02,0.06,0.1,1,23193.6710568332,99.88,1.0002
2016-11-01,-0.68,-0.37,0.19,1,23035.9540936467,102.23,0.9932
2016-11-02,-0.73,-0.64,0.26,1,22867.7916287631,100.4,0.9927
2016-11-03,-0.4,-0.47,1.05,1,22776.320462248,101.46,0.996
2016-11-04,-0.12,0.87,-0.44,1,22748.9888776933,100.32,0.9988
2016-11-07,2.23,0.19,-0.12,1,23256.2913296659,100.18,1.0223
2016-11-08,0.4,-0.08,-0.23,1,23349.3164949845,100.21,1.004
2016-11-09,1.46,1.89,1.02,1,23690.2165158113,100.8,1.0146
2016-11-10,0.32,1.14,1.82,1,23766.0252086619,99.88,1.0032
2016-11-11,0.18,2.52,-0.01,1,23808.8040540375,100.56,1.0018
2016-11-14,0.21,0.63,1.41,1,23858.802542551,99.84,1.0021
2016-11-15,0.8,-0.55,0.15,1,24049.6729628914,100.77,1.008
2016-11-16,-0.12,0.31,-0.54,1,24020.8133553359,100.31,0.9988
2016-11-17,0.56,0.13,-0.15,1,24155.3299101258,100.16,1.0056
2016-11-18,-0.16,0.56,0.39,1,24116.6813822696,100.4,0.9984
2016-11-21,0.77,-0.26,0.05,1,24302.3798289131,99.36,1.0077
2016-11-22,0.31,0.56,0.53,1,24377.7172063827,100.11,1.0031
2016-11-23,0.16,0.5,0.19,1,24416.7215539129,99.75,1.0016
2016-11-25,0.4,-0.06,-0.29,1,24514.3884401286,99.64,1.004
2016-11-28,-0.64,-0.75,0.09,1,24357.4963541118,100,0.9936
2016-11-29,0.11,-0.35,-0.06,1,24384.2896001013,100.75,1.0011
2016-11-30,-0.25,-0.4,2.21,1,24323.328876101,100.48,0.9975
2016-12-01,-0.36,-0.65,2.03,1,24235.7648921471,101.26,0.9964
2016-12-02,0,0.04,-0.33,1,24235.7648921471,100.36,1
2016-12-05,0.75,1.08,0.29,1,24417.5331288382,100.46,1.0075
2016-12-06,0.48,0.62,0.22,1,24534.7372878566,99.7,1.0048
2016-12-07,1.26,-0.61,0.49,1,24843.8749776836,100.6,1.0126
2016-12-08,0.36,1.15,0.61,1,24933.3129276032,99.18,1.0036
2016-12-09,0.46,-0.27,0.19,1,25048.0061670702,100.46,1.0046
2016-12-12,-0.3,-0.96,-0.13,1,24972.862148569,99.78,0.997
2016-12-13,0.6,-0.53,-0.26,1,25122.6993214604,100.22,1.006
2016-12-14,-0.82,-0.37,-0.29,1,24916.6931870244,100.44,0.9918
2016-12-15,0.46,0.38,0.3,1,25031.3099756848,99.76,1.0046
2016-12-16,-0.22,0.07,-0.41,1,24976.2410937383,99.7,0.9978
2016-12-19,0.22,0.32,0.08,1,25031.1888241445,100.19,1.0022
2016-12-20,0.44,0.42,0.64,1,25141.3260549707,100.27,1.0044
2016-12-21,-0.24,-0.36,0.21,1,25080.9868724388,99.13,0.9976
2016-12-22,-0.3,-0.76,0.26,1,25005.7439118215,99.96,0.997
2016-12-23,0.19,0.57,-0.5,1,25053.2548252539,99.48,1.0019
2016-12-27,0.27,0.21,0.14,1,25120.8986132821,100.83,1.0027
2016-12-28,-0.87,-0.27,0.08,1,24902.3467953466,100.79,0.9913
2016-12-29,-0.04,0.15,-0.33,1,24892.3858566284,99.79,0.9996
2016-12-30,-0.52,-0.12,0.2,1,24762.9454501739,100.29,0.9948
